།	punc -
མེ་ལོང་བཀོད་པ་	n.prop -
མེད	v.neg -
མེད་	v.neg -
མེད་པ	n.v.neg -
མེད་པ་	n.v.neg -
མེལ་ཚེ་	n.count -
མེས་	n.count -
མེས་བྱིན་	n.prop -
མེས་བྱིན་གྱི་བུ	n.prop -
མཻ་ཏྲི	n.prop -
མཻ་ཏྲི་པ	n.prop -
མོ	cv.fin -	p.pers -
མོ་	cv.fin -	n.count -
མོ་གལ་བ	n.prop -
མོག་མོག་པོ	n.count -
མོངས་པ	n.v.invar -
མོངས་པ་	n.count -
མོད	v.aux -
མོད་	v.aux -
མོན་གྲ་	n.prop -
མོན་ཡུལ་བུམ་ཐང་སྤ་གྲོ་སྐྱེར་ཆུ་	n.prop -
མོའི་སྐོར་	n.prop -
མོའུ་གལ་གྱི་བུ་	n.prop -
མོལ་	v.invar -
མོས་	v.invar -
མོས་པ	n.v.invar -
མོས་པ་	n.prop -	n.v.invar -
མོས་པ་འབྱོན་པ	n.prop -
མོས་སྤྱོད་	n.count -
མོས་སྤྱོད་པ	n.count -
མཾ་	cv.ques -
མཾ་ག་ལ་ཤྲཱི་	n.prop -
མྱ་ངན་	n.count -
མྱ་ངན་མུན་	n.count -
མྱ་ངན་མེད་	n.prop -
མྱ་ངན་མེད་བྲལ་	n.prop -
མྱ་ངན་འདས་	n.count -
མྱ་ངན་ལས་འདས་པ་ཆེན་པོའི་མདོ་	n.prop -
མྱ་འདས་	n.count -
མྱང་	v.fut -
མྱང་འདས་	n.count -
མྱངས་	v.past -
མྱུར་	v.pres -
མྱུར་བ	n.v.pres -
མྱོང་	v.fut.v.pres -	v.past.v.pres -
མྱོང་བ	n.v.invar -
མྱོང་བ་	n.v.invar -
མྱོས་པ	n.v.invar -
མྱོས་པ་	n.v.invar -
ཙ	n.rel -
ཙ་	n.rel -
ཙ་ན་ཀ་	n.prop -
ཙ་བ་ལི	n.prop -
ཙང་ལེགས་གྲུབ་	n.prop -
ཙན་དན་	n.mass -
ཙན་དན་ལ	n.prop -
ཙན་དན་སྐྱོང་	n.prop -
ཙན་དན་སྤྲུལ་གྱི་སྙིང་པོ	n.prop -
ཙནྟྲ	n.prop -
ཙནྟྲ་ཁྲོན་པ་	n.prop -
ཙནྟྲ་གོ་མི	n.prop -
ཙནྟྲ་གོ་མི་	n.prop -
ཙནྟྲ་པ་	n.prop -
ཙནྟྲ་ཙནྟྲ་བྱཱ་ཀ་ར་ཎ་	n.prop -
ཙནྟྲ་རཱ་ཧུ་ལ་	n.prop -
ཙནྡྲ་གོ་མི་	n.prop -
ཙནྡྲ་རཱ་ཧུ་ལ་	n.prop -
ཙམ	d.tsam -
ཙམ་	d.tsam -
ཙམ་པ	n.prop -
ཙམ་པ་	d.tsam -
ཙམ་པ་ཀ་	n.prop -
ཙམ་པོ་	adj -
ཙི་ཙ་ཡེ་	skt -
ཙུན་ད	n.prop -
ཙུན་ད་	n.prop -
ཙེན་	n.count -
ཙེན་མིན་	n.count -
ཙེན་མུན་	n.count -
ཙོ་ལ་	n.prop -
ཙོང་ཁ་མི་ཉག་རྩ་མི་སངས་རྒྱས་གྲགས་	n.prop -
ཙྭ་ཅན་	n.prop -
ཚ་	d.plural -
ཚ་གྲང་	n.count -
ཚ་ན་ལ་ཡེ་ཤེས་རྒྱལ་མཚན་	n.prop -
ཚ་བ	n.v.invar -
ཚ་བ་	n.v.invar -
ཚ་བ་གསུམ་	n.prop -
ཚ་བོ་	n.count -
ཚ་མིག་	n.prop -
ཚ་ཚོ་	n.count -
ཚང་	n.count -	v.past -	v.past.v.pres -
ཚང་གནས་	n.count -
ཚང་བ	n.v.invar -	n.v.past -
ཚང་བ་	n.v.invar -	n.v.past -
ཚངས་	n.prop -
ཚངས་པ	n.prop -	n.v.invar -
ཚངས་པ་	n.prop -	n.v.invar -
ཚངས་པ་གཙུག་ཕུད་ཅན་	n.prop -
ཚངས་པའི་ཚེ་	n.prop -
ཚངས་སྤྱོད་ཡོན་ཏན་	n.count -
ཚད	v.invar -
ཚད་	n.count -
ཚད་མ	n.count -
ཚད་མ་	n.count -
ཚད་མ་ཀུན་ལས་བཏུས་	n.prop -
ཚད་མ་ཀུན་ལས་བཏུས་པ	n.prop -
ཚད་མ་རྒྱན་	n.prop -
ཚད་མ་རྣམ་ངེས་	n.prop -
ཚད་མ་ལུང་	n.count -
ཚད་མའི་མདོ་	n.prop -
ཚད་མེད་	adj -
ཚན་	n.count -
ཚར་	n.count -	v.invar -	v.past.v.pres -
ཚལ	n.count -
ཚལ་	n.count -
ཚིག	n.count -	v.fut.v.past -
ཚིག་	n.count -	v.invar -
ཚིག་གསལ	n.prop -
ཚིག་གསལ་	n.prop -
ཚིག་ངན་	n.count -
ཚིག་དོན་	n.count -
ཚིག་དོན་བཅས་	n.count -
ཚིག་པ	n.v.fut.n.v.past -	n.v.past -
ཚིག་བསལ་	n.prop -
ཚིག་བསྡུས་	n.count -
ཚིག་ཟུར་	n.count -
ཚིག་འབྲུ་	n.count -
ཚིག་འཛིན་	n.prop -
ཚིག་རྒོད་	n.count -
ཚིག་རྒྱན་	n.count -
ཚིག་རྒྱས་བསྡུས་	n.count -
ཚིག་རྒྱས་འབྲིང་བསྡུས་	n.count -
ཚིག་ལེའུ	n.count -
ཚིག་ལྷད་	n.count -
ཚིག་སྨྲ་	n.count -
ཚིགས་	n.count -
ཚིགས་བཅད་	n.count -
ཚིགས་བཅད་ཆེད་བརྗོད་གླེང་གཞི་	n.count -
ཚིགས་བཟང་པོ་	n.count -
ཚིགས་མ	n.count -
ཚིགས་སུ་བཅད་པའི་མཛོད་	n.prop -
ཚིད་	n.count -
ཚིམ་པ	n.v.fut.n.v.pres -
ཚུ	d.dem -
ཚུ་རོལ་	n.count -
ཚུགས་པ	n.v.fut.n.v.pres -	n.v.past -
ཚུན་	adv.dir -
ཚུན་ཆད་	n.count -
ཚུབ་མ་	n.count -
ཚུལ	n.count -
ཚུལ་	n.count -
ཚུལ་ཁྲིམས	n.count -
ཚུལ་ཁྲིམས་	n.count -
ཚུལ་ཁྲིམས་ཀྱི་ལེའུ་	n.prop -
ཚུལ་ཁྲིམས་བསོད་ནམས་	n.count -
ཚུལ་ཁྲིམས་བསྐྱངས་	n.prop -
ཚུལ་གནས་ཐོས་	n.count -
ཚུལ་གསུམ་གྱི་སྒྲོན་མེ་	n.prop -
ཚུལ་བཞིན་	n.count -
ཚུལ་བཟང་ཉིད	n.count -
ཚུལ་འཆོས་	n.count -
ཚུལ་ལུགས་	n.count -
ཚུལ་ཤང་	n.count -
ཚུལ་ཤིང་	n.count -
ཚེ	n.count -	n.rel -
ཚེ་	n.count -	n.rel -
ཚེ་དཔག་མེད་	n.prop -
ཚེ་བ་	n.count -
ཚེ་བསྐལ་པ་	n.count -
ཚེ་བྱིས་པ་	n.count -
ཚེ་ཚད་	n.count -
ཚེ་རབས་	n.count -
ཚེ་རྣམ་པར་རྒྱལ་བ	n.prop -
ཚེ་ལོ་	n.count -
ཚེ་སྒྲུབ་	n.count -
ཚེ་སྤོང་པ་ཟ་འབྲི་ཟ་ཐོད་དཀར་	n.prop -
ཚེ་སྤོངས་ཟ་དམར་རྒྱལ་མོ་ཏོག་སྒྲོལ་མ	n.prop -
ཚེ་སྲོག་ནམ་མཁ	n.count -
ཚེགས་	v.invar -
ཚེགས་ཆུང་	n.count -
ཚེགས་ཆེན་	adj -
ཚེམས་བར་	n.count -
ཚེམས་མཆེ་བ་	n.count -
ཚེས་	n.count -
ཚོ་	d.plural -
ཚོག་	n.count -	v.imp -
ཚོགས	n.count -
ཚོགས་	n.count -	v.invar -	v.past.v.pres -
ཚོགས་ངོས་	n.count -
ཚོགས་དཔག་	n.count -
ཚོགས་པ་	n.v.invar -
ཚོགས་ལམ་	n.count -
ཚོགས་སྦྱོར་	n.count -
ཚོང་	n.count -	n.prop -
ཚོང་དཔོན་	n.count -
ཚོང་པ་	n.count -
ཚོང་བཙུན་	n.prop -
ཚོང་ཚ་བར་པ་	n.prop -
ཚོང་ཚོ་	n.prop -
ཚོང་ཚོ་སྟོད་པ་	n.prop -
ཚོང་འདུས་	n.count -
ཚོད་	n.count -
ཚོད་མ་	n.count -
ཚོན་	n.count -
ཚོན་ཅན་	adj -
ཚོར་	v.invar -	v.past.v.pres -
ཚོར་བ	n.v.past -
ཚོལ	v.fut -
ཚོལ་	v.fut.v.pres -	v.imp -
ཚོལ་བ	n.v.fut.n.v.pres -
ཚོལ་བ་	n.v.fut.n.v.pres -
ཚོས་པ	n.v.invar -
ཚྭ་	n.count -
ཛ་ག་ཏ་མི་ཏྲ་ཨ་ནནྟ་	n.prop -
ཛ་མཱ་རི	n.prop -
ཛ་མཱ་རི་	n.prop -
ཛ་ཡ་དེ་བ་	n.prop -
ཛ་ཡ་རཀྵི་ཏ་	n.prop -
ཛ་ཡ་ཨ་ནནྟ་	n.prop -
ཛ་ལན་དྷ་ར	n.prop -
ཛི་ཏ་ཀ	n.prop -
ཛི་ན་མི་ཏྲ	n.prop -
ཛི་ན་མི་ཏྲ་	n.prop -
ཛི་ན་མི་ཏྲ་རྒྱལ་བའི་བཤེས་གཉེན་	n.prop -
ཛྙཱ་དེ་བ་ཀོ་ཥ་	n.prop -
ཛྙཱ་ན་ཤྲཱི	n.prop -
ཛྙཱ་ན་ཤྲཱི་	n.prop -
ཛྙཱ་ན་སི་ན་	n.prop -
ཝ	n.count -
ཝ་ལ་ཙནྟྲ་	n.prop -
ཝཱ་ར་ཎ་སི	n.prop -
ཝཱ་ར་ཎ་སི་	n.prop -
ཝཱ་རཱ་ཎ་སི	n.prop -
ཞ་	n.prop -
ཞ་མ་སེང་རྒྱལ་	n.prop -
ཞ་ལུ་	n.prop -
ཞ་ལུ་བརྒྱ་སྐོར་	n.prop -
ཞ་ལུ་མོ་	n.prop -
ཞག་	n.count -
ཞང་	n.prop -
ཞང་ཉམ་བཟང་	n.prop -
ཞང་པ་ཚེར་ཁྲོད་པ་	n.prop -
ཞང་པོ	n.count -
ཞང་པོ་	n.count -
ཞང་པོ་མུ་སྟེགས་	n.count -
ཞང་པོ་རྒྱུད་	n.count -
ཞང་བཙུན་བསོད་གྲགས་	n.prop -
ཞང་བཙུན་ཤེས་རབ་འཕགས་	n.prop -
ཞང་ཞུང་	n.prop -
ཞང་ཞུང་ཐོ་ལིང་	n.prop -
ཞང་ཞུང་པ་རྒྱལ་བའི་ཤེས་རབ་	n.prop -
ཞང་རྒྱལ་ཉེན་ཉམ་བཟང་	n.prop -
ཞང་ཤེས་རབ་བླ་མ	n.prop -
ཞང་སྐོར་	n.prop -
ཞང་སྟོན་ཚུལ་འཕགས་	n.prop -
ཞང་སྣ་ནམ་རྡོ་རྗེ་དབང་ཕྱུག་	n.prop -
ཞན	v.invar -
ཞན་	v.past.v.pres -
ཞན་པ	n.v.pres -
ཞན་པ་	adj -
ཞབས་	n.count -
ཞབས་ཕྱག་	n.count -
ཞབས་འབྲིང་	n.count -
ཞབས་སྤྱི་བོ	n.count -
ཞར་བ་	n.v.fut.n.v.pres -
ཞལ་	n.count -
ཞལ་ཆེམས་	n.count -
ཞལ་ཏ་	n.count -
ཞལ་ཏ་བ	n.count -
ཞལ་ཏ་བ་	n.count -
ཞལ་ཏོན་	n.count -
ཞལ་དངོས་	n.count -
ཞལ་མངོན་སུམ་	n.count -
ཞལ་ཞལ་	n.count -
ཞལ་ལྟག་པ	n.count -
ཞལ་སྔ་	n.count -
ཞི	v.fut.v.pres -	v.invar -
ཞི་	n.count -	v.invar -
ཞི་གནས་	n.count -
ཞི་གནས་ལྷག་མཐོང་	n.count -
ཞི་གཞི	n.count -
ཞི་བ	n.v.invar -
ཞི་བ་	n.prop -	n.v.invar -
ཞི་བ་བཟང་པོ	n.prop -
ཞི་བ་བཟང་པོ་	n.prop -
ཞི་བ་འཚོ	n.prop -
ཞི་བ་འཚོ་	n.prop -
ཞི་བ་འཚོའི་ཚད་མ་	n.prop -
ཞི་བ་འོད་	n.prop -
ཞི་བ་ལྷ	n.prop -
ཞི་བ་ལྷས	n.prop -
ཞི་བའི་གོ་ཆ་	n.prop -
ཞི་བའི་བློ་གྲོས་	n.prop -
ཞི་བའི་འོད་	n.prop -
ཞི་བའི་ལྷ་	n.prop -
ཞི་བྱེད་	n.count -
ཞི་ལྡན་	n.prop -
ཞི་སེམས་	n.count -
ཞིག	cv.imp -	d.indef -
ཞིག་	cv.imp -	d.indef -	v.imp -	v.past -
ཞིག་པ	n.v.past -
ཞིག་པ་	n.v.past -
ཞིང་	cv.impf -	n.count -
ཞིང་ཁམས་	n.count -
ཞིང་པ	n.count -
ཞིང་བཟུང་	n.count -
ཞིང་མོ་ཆེ་པ་བྱང་ཆུབ་སེང་གེ་	n.prop -
ཞིང་འཇིག་རྟེན་	n.count -
ཞིབ་	v.invar -
ཞིབ་མོ་རྣམ་འཐག	n.prop -
ཞིམ་པ	n.count -
ཞིམ་པ་	n.v.invar -
ཞིམ་པོ	adj -
ཞིམ་པོ་	adj -
ཞིས་	cl.quot -
ཞུ	v.fut.v.pres -
ཞུ་	v.fut.v.pres -
ཞུ་བ	n.v.fut.n.v.pres -
ཞུ་བ་	n.v.fut.n.v.pres -
ཞུ་བ་པོ་	n.count -
ཞུ་ཚོ་	n.prop -
ཞུགས	v.past -
ཞུགས་	v.imp -	v.past -
ཞུགས་པ	n.v.past -
ཞུགས་པ་	n.v.invar -	n.v.past -
ཞུགས་འབྲས་ཆོས་	n.count -
ཞུམ་པ	n.v.past -
ཞུམ་པ་	n.v.invar -
ཞུས	v.past -
ཞུས་	v.imp -	v.past -
ཞུས་པ	n.v.past -
ཞུས་པ་	n.v.past -
ཞེ་	cl.quot -	num.card -
ཞེ་འགྲས་པ་	n.count -
ཞེ་ལྡང་	n.count -
ཞེ་སྡང་	n.count -
ཞེ་སྡང་ཡིད་	n.count -
ཞེན་	v.past.v.pres -
ཞེན་པ	n.v.past.n.v.pres -
ཞེན་པ་	n.v.past.n.v.pres -
ཞེན་མེད་	n.count -
ཞེས	cl.quot -
ཞེས་	cl.quot -
ཞེས་པ	cl.quot -
ཞེས་པ་	cl.quot -
ཞེས་བ	cl.quot -
ཞོ་	n.count -
ཞོ་གདོང་	n.prop -
ཞོ་བྲེ་	n.count -
ཞོག་	v.imp -
ཞོན་	v.pres -
ཞོན་པ	n.v.pres -
ཞོན་པ་	n.v.pres -
ཞྭ་འོབ་	n.count -
ཟ	v.invar -
ཟ་	v.pres -
ཟ་བ	n.v.fut.n.v.pres -	n.v.invar -
ཟ་བ་	n.v.invar -	n.v.pres -
ཟ་མ་ཏོག་	n.count -
ཟ་མ་ཏོག་བཀོད་པ	n.prop -
ཟ་ཧོར་	n.prop -
ཟག་	v.invar -
ཟག་པ་	n.v.invar -
ཟག་བཅས་	n.count -
ཟག་བཅས་ཀུན་རྫོབ་	n.count -
ཟག་བཅས་ཟག་མེད་	adj -
ཟག་མེད་	adj -
ཟག་མེད་དབྱིངས་	n.count -
ཟག་མེད་ལམ་	n.count -
ཟག་ཟད་	n.count -
ཟང་ཟིང་	n.count -
ཟང་ཟིང་ཕན་འདོགས་	n.count -
ཟངས་	n.mass -
ཟངས་ཁ་	n.count -
ཟངས་ཁང་	n.prop -
ཟངས་གླིང་	n.prop -
ཟངས་དཀར་འཕགས་པ་ཤེས་རབ་	n.prop -
ཟད	v.past -
ཟད་	v.invar -	v.past -
ཟད་པ	n.v.invar -
ཟད་པ་	n.v.fut.n.v.pres -	n.v.invar -
ཟད་མེད་	adj -
ཟན་	n.count -
ཟབ་	n.count -	v.pres -
ཟབ་པ	n.v.pres -
ཟབ་པ་	n.v.pres -
ཟབ་མོ	adj -
ཟབ་མོ་	adj -
ཟབ་མོའི་ཕྱོགས་	n.prop -
ཟམ་པ་	n.count -
ཟས་	n.count -
ཟས་གཙང་	n.prop -
ཟས་གཙང་མ་	n.prop -
ཟས་ཅན་	n.count -
ཟིན	v.fut.v.pres -
ཟིན་	v.imp -	v.invar -	v.past -	v.past.v.pres -
ཟིན་པ	n.v.past.n.v.pres -
ཟིན་པ་	n.v.past.n.v.pres -
ཟིལ་	n.count -
ཟིལ་གནོན་	n.count -
ཟུག་	v.past.v.pres -
ཟུག་པ	n.v.invar -
ཟུག་རྔུ་	n.count -
ཟུགས་	v.past -
ཟུང་	n.count -	num.card -	v.imp -	v.past -
ཟུངས་	v.imp -
ཟུར་	n.count -
ཟུར་ཆག་	n.prop -
ཟུར་ཆག་པ་	n.prop -
ཟེར	v.invar -
ཟེར་	n.count -	v.fut.v.pres -	v.invar -	v.past.v.pres -	v.pres -
ཟེར་བ	n.v.fut.n.v.pres -	n.v.past -
ཟེར་བ་	n.v.fut.n.v.pres -
ཟོས་	v.past -
ཟོས་པ	n.v.past -
ཟོས་པ་	n.v.past -
ཟླ་	n.count -	v.pres -
ཟླ་གྲགས་	n.prop -
ཟླ་བ	n.prop -	n.v.pres -
ཟླ་བ་	n.count -	n.v.pres -
ཟླ་བ་གང་བ་	n.prop -
ཟླ་བ་གྲགས་པ	n.prop -
ཟླ་བ་གྲགས་པ་	n.prop -
ཟླ་བ་ཉ་	n.count -
ཟླ་བ་པདྨ་	n.prop -
ཟླ་བ་མགོན་པོ་	n.prop -
ཟླ་བ་མེ	n.count -
ཟླ་བ་རི་བོ་	n.count -
ཟླ་བ་སྒྲོན་མ	n.prop -
ཟླ་བ་སྒྲོན་མེ	n.prop -
ཟླ་བ་སྒྲོན་མེ་	n.prop -
ཟླ་བ་སྙིང་པོའི་མདོ་	n.prop -
ཟླ་བ་སྙིང་པོས་ཞུས་པ་	n.prop -
ཟླ་བ་སྦས་པ་	n.prop -
ཟླ་བགྲགས་པ་	n.prop -
ཟླ་བོ་སྟོབས་	n.count -
ཟླ་སྒུ	n.prop -
ཟླ་སྒུར་	n.prop -
ཟླ་སྲུང་	n.prop -
ཟླས་	v.past -
ཟློག་	v.pres -
ཟློག་པ	n.v.pres -
ཟློག་པ་	n.v.pres -
ཟློགས་པ	n.v.past -
ཟློགས་པ་	n.v.past -
ཟློས	v.invar -
ཟློས་གར་	n.count -
ཟློས་པ	n.v.invar -
འ་མོ་	n.count -
འ་ཚོ་	dunno -	n.prop -
འ་ཞ	n.prop -
འ་ཞ་	n.prop -
འ་ཞ་མགོ་བོ་ཆེ	n.prop -
འ་ཞ་ཡེ་ཤེས་གཡུང་དྲུང་	n.prop -
འ་འབྲེ་	n.prop -
འཁངས་པ	n.v.past -
འཁར་བ	n.v.fut.n.v.pres -
འཁར་བ་	n.count -
འཁུགས་	v.pres -
འཁོགས་	v.invar -
འཁོད་	v.imp -	v.invar -
